1606878300,18770.94,18807.27,18793.1,18781.2,103.56682035
1606878600,18666.71,18792.1,18780.01,18675.25,170.26766941
1606878900,18577.11,18675.16,18673.58,18599.94,160.6142728
1606879200,18581.94,18638.39,18599.94,18581.94,100.24452418
1606879500,18549.98,18625.66,18582.86,18586.29,67.60173299
1606879800,18523.86,18667.47,18578.63,18645.09,135.20026987
1606880100,18636.84,18681.3,18645.09,18675.46,48.5790908
1606880400,18650.33,18697.86,18674.99,18672.47,46.98415825
1606880700,18642.08,18696.98,18674.32,18654.47,69.43326319
1606881000,18533.41,18654.47,18654.47,18546.48,58.72881834
1606881300,18525,18627.9,18544.01,18627.9,85.60606274
1606881600,18627.89,18712.51,18627.89,18648.15,64.61384158
1606881900,18533.42,18654.54,18648.09,18535.06,64.42304521
1606882200,18473.87,18553.11,18533.43,18513.83,117.28644845
1606882500,18465.19,18569.87,18512.98,18478.63,84.08233608
1606882800,18394.8,18506.32,18478.63,18468.63,207.09137256
1606883100,18335,18467.88,18467.88,18396.28,201.1782939
1606883400,18350.79,18464.62,18396.95,18372.29,105.11445403
1606883700,18368.46,18495.51,18378.23,18475.53,108.74209812
1606884000,18437.14,18499,18477.47,18472.6,69.92610811
1606884300,18463.17,18534.95,18475.09,18492,57.32312484
1606884600,18488.09,18536.25,18492,18527.87,35.74956186
1606884900,18488,18599.99,18531.65,18566.71,77.70107155
1606885200,18514,18566.75,18565,18517.58,41.7783699
1606885500,18480,18529.69,18522.03,18529.69,44.06849997
1606885800,18529.69,18644.61,18529.69,18632.78,84.19608646
1606886100,18586.5,18649,18633.42,18588.68,26.40846904
1606886400,18532.44,18586.6,18584.14,18534.24,49.34705392
1606886700,18486.83,18567.71,18534.24,18500,26.08659342
1606887000,18469.3,18555.02,18499.99,18531.23,46.16724895
1606887300,18501.99,18562.57,18531.22,18561.03,21.78052362
1606887600,18555.34,18594.09,18557.42,18560.41,18.07861544
1606887900,18560.52,18675.05,18563.63,18648.86,87.2689681
1606888200,18623.34,18655.85,18646.75,18629.03,25.56451683
1606888500,18607.49,18667.08,18629.29,18666.36,33.36028867
1606888800,18640.36,18677.5,18664.17,18644.33,18.98586206
1606889100,18644.32,18747.14,18644.32,18746.86,38.61515831
1606889400,18684.35,18745.49,18745.49,18726.51,27.93042305
1606889700,18728.57,18777,18728.57,18773.24,60.00041874
1606890000,18730.22,18787.43,18770.55,18780.23,24.8139143
1606890300,18775.75,18822.15,18783.96,18796.25,37.85666937
1606890600,18768.99,18906.7,18799.57,18885.12,85.75806276
1606890900,18847.29,18897.3,18878.68,18861.11,42.35639514
1606891200,18785.68,18864.45,18860.21,18807.16,51.86921431
1606891500,18745.01,18817.9,18795.75,18776.85,64.47252527
1606891800,18775.18,18855.31,18775.92,18819.73,29.08498442
1606892100,18812.52,18946.96,18819.72,18932.64,57.50751776
1606892400,18918.54,19000,18933.2,18922.41,74.56994084
1606892700,18885.58,18939.93,18921,18896.57,24.68562574
1606893000,18868.76,18926.62,18896.57,18903.83,30.84715962
1606893300,18863.53,18937.7,18890.72,18877.13,83.43058388
1606893600,18847.65,18889.42,18874.11,18847.65,83.28639907
1606893900,18830.97,18888.19,18842.52,18867.12,76.2611173
1606894200,18837.19,18896.11,18863.24,18883.45,57.08670838
1606894500,18879.83,18922.95,18883.46,18898.66,48.4174206
1606894800,18880.57,18929.41,18892.57,18892.13,59.3979977
1606895100,18859.54,18965.49,18893.13,18960.25,81.27304055
1606895400,18940.93,19000,18959.02,18999.5,113.21901267
1606895700,18997.83,19133.33,18997.83,19130.78,143.6812995
1606896000,19068.71,19147.65,19121.29,19095.71,67.78533049
1606896300,19062.9,19105.56,19091.77,19078.26,37.44137095
1606896600,19061.02,19122.63,19078.27,19077.29,31.86531828
1606896900,19077,19212.88,19077,19211.89,85.19473215
1606897200,19169.53,19234,19211.76,19169.53,63.33557883
1606897500,19163.14,19340,19168.68,19332.4,136.81933615
1606897800,19244.87,19339.99,19332.4,19284.33,78.9298266
1606898100,19217.47,19284.45,19282.85,19267.99,66.47210955
1606898400,19221.55,19281.93,19259.86,19275.45,38.20062633
1606898700,19220.39,19280.23,19278.35,19233.63,37.77699175
1606899000,19221.47,19269.21,19233.63,19222.03,24.17713057
1606899300,19145.57,19227.64,19221.82,19200,56.99073543
1606899600,19149.79,19255.77,19200,19170,105.67475024
1606899900,19160.09,19213.24,19171.68,19190.54,35.2164241
1606900200,19174.42,19233.12,19192.58,19229.07,28.82696955
1606900500,19206.53,19280,19228.87,19280,30.94740323
1606900800,19250.33,19313.87,19279.99,19285.34,42.30450121
1606901100,19220.57,19315.21,19288.43,19250.61,142.69031843
1606901400,19157.4,19255.78,19243.38,19173.37,60.95728103
1606901700,19139.05,19187.75,19172.66,19156.08,37.91976159
